Story Date,Story URL,Headline,Content Image-1
15th Jun 2022,https://www.vishvasnews.com/politics/fact-check-an-image-of-the-dead-policeman-of-the-kolkata-shooting-is-being-shared-with-the-false-claim/,Fact Check: कोलकाता में हिंसक प्रदर्शन के दौरान पुलिसवाले की गोली मारकर हत्या किए जाने का दावा गलत और दुष्प्रचार,https://www.vishvasnews.com/wp-content/uploads/2022/06/Fake_News_4-1-1.jpg
15th Jun 2022,https://www.vishvasnews.com/politics/fact-check-an-old-video-of-2021-related-to-allama-khadim-hussain-rizvi-chehlum-in-lahore-pakistan-is-being-shared-with-the-false-claim-in-the-name-of-jaipur/,Fact Check: पाकिस्तान का वीडियो जयपुर में नमाज बनाम हनुमान चालीसा पाठ के दावे से वायरल,
14th Jun 2022,https://www.vishvasnews.com/politics/fact-check-a-video-of-blast-at-chemical-factory-blast-in-hapur-uttar-pradesh-is-being-shared-with-flase-claim/,"Fact Check: डासना की फैक्ट्री हुए विस्फोट में 40 लोगों की मौत का दावा मनगढ़ंत और फेक, अन्य हादसे का वीडियो भ्रामक दावे से वायरल",https://www.vishvasnews.com/wp-content/uploads/2022/06/Fake_News_18-3.jpg
14th Jun 2022,https://www.vishvasnews.com/english/world/fact-check-old-picture-of-a-crowded-river-in-finland-is-being-shared-with-the-claim-that-it-is-from-the-us/,Fact Check: Old picture of a crowded river in Finland is being shared with the claim that it is from the US,https://www.vishvasnews.com/wp-content/uploads/2022/06/image-17.png
14th Jun 2022,https://www.vishvasnews.com/society/fact-check-old-picture-of-crowded-river-in-finland-being-shared-with-claim-that-it-is-from-us/,"Fact Check: फ्लोटिंग टबों से भरी हुई नदी की यह तस्वीर फिनलैंड की है, अमेरिका की बताकर किया जा रहा शेयर",https://www.vishvasnews.com/wp-content/uploads/2022/06/image-16.png
13th Jun 2022,https://www.vishvasnews.com/politics/fact-check-a-video-of-an-explosion-at-deepak-nitrite-plant-in-vadodara-is-being-shared-with-different-misleading-claim-on-social-media/,Fact Check: वडोदरा स्थित एक केमिकल फैक्ट्री में हुए विस्फोट का वीडियो भिन्न दावों से हो रहा शेयर,https://www.vishvasnews.com/wp-content/uploads/2022/06/Dasna.jpg
13th Jun 2022,https://www.vishvasnews.com/english/viral/fact-check-this-claim-that-kbc-is-giving-online-lottery-on-whatsapp-is-false/,Fact Check: This claim that KBC is giving online lottery on WhatsApp is false,
13th Jun 2022,https://www.vishvasnews.com/viral/fact-check-this-claim-that-kbc-is-giving-online-lottery-on-whatsapp-is-false-2/,Fact Check: वॉट्सऐप पर KBC की ऑनलाइन लॉटरी का यह दावा गलत है,
10th Jun 2022,https://www.vishvasnews.com/politics/fact-check-a-video-of-tricolour-desecration-in-pakistan-is-being-shared-with-the-false-claim-in-the-name-of-india/,Fact Check: पाकिस्तान में भारत के राष्ट्रीय ध्वज के अपमान का वीडियो तमिलनाडु के नाम पर वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/06/Fake_News_16-1-1.jpg
10th Jun 2022,https://www.vishvasnews.com/english/viral/fact-check-this-picture-of-a-two-headed-snake-is-edited/,Fact Check: This picture of a two-headed snake is edited,
10th Jun 2022,https://www.vishvasnews.com/viral/fact-check-this-picture-of-a-two-headed-snake-is-morphed/,Fact Check: एडिट कर बनाई गई है दो मुंहे वाले सांप की यह तस्वीर,https://www.vishvasnews.com/wp-content/uploads/2022/06/image-12-1024x358.png
9th Jun 2022,https://www.vishvasnews.com/politics/fact-check-beware-there-is-no-scheme-like-pm-loan-yojna/,"Fact Check: PM लोन योजना नाम की कोई योजना अस्तित्व में नहीं, वित्तीय ठगी के हो सकते हैं शिकार",https://www.vishvasnews.com/wp-content/uploads/2022/06/Fake_News_29.jpg
8th Jun 2022,https://www.vishvasnews.com/politics/fact-check-post-claiming-reserve-bank-of-india-is-considering-changes-to-the-existing-currency-and-banknotes-by-replacing-the-face-of-mahatma-gandhi-is-fake-and-baseless/,"Fact Check: बैंक नोटों से गांधी की तस्वीर हटाए जाने का दावा गलत और मनगढ़ंत, चलते रहेंगे गांधी सीरीज के नोट",https://www.vishvasnews.com/wp-content/uploads/2022/06/Fake_News_16-2.jpg
8th Jun 2022,https://www.vishvasnews.com/viral/fact-check-video-from-pakistan-being-spread-as-a-reaction-in-india-to-nupur-sharmas-controvercial-statement/,Fact Check: पाकिस्तान के वीडियो को नूपुर शर्मा के बयान पर हुई प्रतिक्रिया बताकर फैलाया जा रहा है भ्रम,
8th Jun 2022,https://www.vishvasnews.com/english/politics/fact-check-video-from-pakistan-is-being-spread-as-a-reaction-in-india-to-nupur-sharmas-statement/,Fact Check: Video from Pakistan is being spread as a reaction in India to Nupur Sharma’s statement.,
7th Jun 2022,https://www.vishvasnews.com/english/viral/fact-check-this-picture-of-the-queen-of-britain-with-rss-members-is-edited/,Fact Check: This picture of the Queen of Britain with RSS members is edited,https://www.vishvasnews.com/wp-content/uploads/2022/06/image-9.png
7th Jun 2022,https://www.vishvasnews.com/politics/fact-check-this-picture-of-the-queen-of-britain-with-rss-members-is-morphed/,Fact Check: RSS स्वयंसेवकों के साथ ब्रिटेन की महारानी की यह तस्वीर एडिटेड है,https://www.vishvasnews.com/wp-content/uploads/2022/06/image-8.png
7th Jun 2022,https://www.vishvasnews.com/politics/fact-check-old-and-unrelated-images-of-different-bus-accidents-are-being-shared-with-the-misleading-claim-in-the-name-of-uttarkashi-bus-accident/,Fact Check: उत्तरकाशी बस दुर्घटना की तस्वीर के नाम पर पुराने बस हादसों की तस्वीरें वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/06/UK_Viral-1.jpg
6th Jun 2022,https://www.vishvasnews.com/politics/fact-check-no-sourav-ganguly-has-not-resigned-as-the-president-of-bcci/,"Fact Check: गांगुली ने नहीं दिया है BCCI अध्यक्ष पद से इस्तीफा, सितंबर 2022 तक है कार्यकाल",https://www.vishvasnews.com/wp-content/uploads/2022/06/Fake_News-June6-8-1.jpg
6th Jun 2022,https://www.vishvasnews.com/english/politics/fact-check-this-photo-of-film-samrat-prithvirajs-promotion-is-from-delhis-chanakya-cinema-not-the-bjp-office/,"Fact Check: This photo of film Samrat Prithviraj’s promotion is from Delhi’s Chanakya cinema, not the BJP office",https://www.vishvasnews.com/wp-content/uploads/2022/06/image-7.png
6th Jun 2022,https://www.vishvasnews.com/politics/fact-check-this-photo-film-prithviraj-promotion-is-from-a-cinema-hall-not-bjp-office/,Fact Check: PVR सिनेमा हॉल में हुए फिल्म पृथ्वीराज के प्रमोशन की तस्वीर को बीजेपी कार्यालय का बता शेयर कर रहे हैं लोग,https://www.vishvasnews.com/wp-content/uploads/2022/06/image-7.png
2nd Jun 2022,https://www.vishvasnews.com/politics/fact-check-an-image-showing-sringar-chauri-temple-in-the-chittorgarh-fort-rajasthan-is-being-shared-with-false-claim-as-a-mosque/,Fact Check: चितौड़गढ़ के श्रृंगार चौरी मंदिर की तस्वीर को मस्जिद बताकर किया जा रहा गलत दावा,https://www.vishvasnews.com/wp-content/uploads/2022/06/Fake_News_9-1.jpg
2nd Jun 2022,https://www.vishvasnews.com/english/politics/fact-check-the-dancers-in-this-video-are-real-humans-not-robots-2/,"Fact Check: The dancers in this video are real humans, not robots",https://www.vishvasnews.com/wp-content/uploads/2022/06/image-1.png
2nd Jun 2022,https://www.vishvasnews.com/world/fact-check-the-dancers-in-this-video-are-real-humans-not-robots/,"Fact Check: वीडियो में दिख रहे डांसर्स इंसान हैं, कोई रोबोट नहीं",https://www.vishvasnews.com/wp-content/uploads/2022/06/image.png
1st Jun 2022,https://www.vishvasnews.com/politics/fact-check-an-image-of-mahatma-gandhi-with-passive-resisters-soccer-club-members-is-being-shared-with-misleading-claim/,"Fact Check: ब्रिटिश सैनिकों के साथ नहीं, फुटबॉल क्लब के सदस्यों के साथ नजर आ रहे हैं महात्मा गांधी",https://www.vishvasnews.com/wp-content/uploads/2022/06/Gandhi_A.jpg
1st Jun 2022,https://www.vishvasnews.com/politics/fact-check-an-old-image-of-woman-boxer-nikhat-zareen-receiving-50-lakh-rupees-cheque-from-chief-minister-k-chandrasekhar-rao-shakes-is-being-shared-as-recent/,Fact Check: निखत जरीन को पुरस्कृत किए जाने की पुरानी तस्वीर भ्रामक दावे के साथ हो रही शेयर,https://www.vishvasnews.com/wp-content/uploads/2022/05/Fake_News_May30_16.jpg
30th May 2022,https://www.vishvasnews.com/politics/fact-check-top-5-fact-check-reports-related-to-the-gyanwapi-mosque-dispute/,"Fact Check: सुर्खियों में ज्ञानवापी विवाद व शिवलिंग मिलने का दावा, पढ़ें टॉप 5 फैक्ट चेक रिपोर्ट्स",https://www.vishvasnews.com/wp-content/uploads/2022/05/GW1.jpg
27th May 2022,https://www.vishvasnews.com/english/world/fact-check-old-video-from-indonesia-viral-in-the-name-of-bangladesh/,Fact Check: Old video from Indonesia viral in the name of Bangladesh,
27th May 2022,https://www.vishvasnews.com/world/fact-check-old-video-from-indonesia-viral-in-the-name-of-bangladesh-2/,Fact Check: इंडोनेशिया के पुराने वीडियो को बांग्लादेश का बताकर किया जा रहा वायरल,
26th May 2022,https://www.vishvasnews.com/english/viral/fact-check-old-image-of-muslims-offering-namaz-in-bangladesh-shared-as-from-nainital/,Fact Check: Old Image of Muslims offering Namaz in Bangladesh shared as from Nainital,https://www.vishvasnews.com/wp-content/uploads/2022/05/Fake_News_May24_13.jpg
26th May 2022,https://www.vishvasnews.com/politics/fact-check-an-old-video-of-congresss-kinnaur-mla-jagat-singh-negi-criticizing-pm-modi-is-viral-in-the-name-of-a-nepali-parliamentarian-with-a-fake-claim/,Fact Check: हिमाचल विधानसभा में कांग्रेसी MLA के मोदी की आलोचना का वीडियो गलत दावे से वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/05/Fake_News_11.jpg
25th May 2022,https://www.vishvasnews.com/english/politics/fact-check-this-picture-of-pink-elephant-is-edited/,Fact Check: This picture of pink elephant is edited,https://www.vishvasnews.com/wp-content/uploads/2022/05/collaj-1-1024x317.png
25th May 2022,https://www.vishvasnews.com/society/fact-check-this-picture-of-pink-elephant-is-edited-fake-clim-viral/,"Fact Check: एडिटेड है गुलाबी हाथी की यह तस्वीर, असली समझ शेयर कर रहे हैं लोग",https://www.vishvasnews.com/wp-content/uploads/2022/05/collaj-1024x317.png
25th May 2022,https://www.vishvasnews.com/politics/fact-check-an-image-claiming-about-the-increased-population-of-muslims-in-nainital-is-an-old-image-from-bangladesh/,Fact Check: नैनीताल में मुस्लिमों की बढ़ती आबादी के दावे के साथ वायरल तस्वीर बांग्लादेश की है,https://www.vishvasnews.com/wp-content/uploads/2022/05/Fake_News_May24_13.jpg
24th May 2022,https://www.vishvasnews.com/english/world/fact-check-electricity-water-and-gas-are-not-free-in-turkmenistan-anymore-misleading-claim-viral/,"Fact Check: Electricity, water, and gas are not free in Turkmenistan anymore, misleading claim viral",
24th May 2022,https://www.vishvasnews.com/world/fact-check-electricity-water-gas-are-not-free-in-turkmenistan-anymore-misleading-claim-viral-again/,"Fact Check: तुर्कमेनिस्तान में मुफ्त नहीं है बिजली, पानी, गैस; भ्रामक दावा वायरल",
24th May 2022,https://www.vishvasnews.com/politics/fact-check-ex-pm-manmohan-singh-sonia-gandhi-mukesh-and-nita-ambani-nsa-ajit-doval-and-ex-cji-ranjan-gogoi-is-not-officially-available-on-social-media/,"Fact Check: सोशल मीडिया पर नहीं हैं मनमोहन, सोनिया, मुकेश अंबानी, NSA और पूर्व CJI गोगोई",
24th May 2022,https://www.vishvasnews.com/english/viral/fact-check-this-message-going-viral-in-the-name-of-toyota-is-fake/,Fact Check: This message going viral in the name of Toyota is fake,
24th May 2022,https://www.vishvasnews.com/viral/fact-check-toyota-is-not-giving-away-free-cars-viral-post-is-a-scam/,Fact Check: टोयोटा के नाम पर वायरल हो रहा ये मैसेज फर्जी है,
23rd May 2022,https://www.vishvasnews.com/society/fact-check-old-picture-of-uttarakhand-floods-falsely-linked-to-heavy-rains-in-bengaluru-2/,Fact Check: उत्तराखंड में आई बाढ़ की पुरानी तस्वीर को बेंगलुरु में हुई भारी बारिश से जोड़कर किया जा रहा है वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/05/image-31.png
23rd May 2022,https://www.vishvasnews.com/english/viral/fact-check-old-picture-of-uttarakhand-floods-falsely-linked-to-heavy-rains-in-bengaluru/,Fact Check: Old picture of Uttarakhand floods falsely linked to heavy rains in Bengaluru,
23rd May 2022,https://www.vishvasnews.com/politics/fact-check-an-edited-video-of-keralas-mahila-congress-program-goes-viral-with-false-claim-in-the-name-of-congresss-chintan-shivir/,Fact Check: केरल के महिला कांग्रेस के कार्यक्रम का एडिटेड वीडियो कांग्रेस के चिंतन शिविर के नाम पर गलत दावे के वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/05/Fake_News_May23_2.jpg
19th May 2022,https://www.vishvasnews.com/politics/fact-check-1100-year-old-monolithic-sandstone-shivling-found-by-asi-in-vietnam-temple-is-being-shared-with-alleged-shivling-found-in-gyanvapi-mosque/,Fact Check: वियतनाम में मिले शिवलिंग की तस्वीर ज्ञानवापी मस्जिद के नाम पर गलत दावे से वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/05/V-S.jpg
19th May 2022,https://www.vishvasnews.com/politics/fact-check-in-this-4-year-old-video-pm-modi-was-talking-about-manik-sarkar-not-manik-saha/,"Fact Check: PM मोदी ने चुनावी भाषण में पूर्व CM माणिक सरकार पर साधा था निशाना, माणिक साहा के नाम से वायरल हो रहा वीडियो",
18th May 2022,https://www.vishvasnews.com/politics/fact-check-this-image-of-crying-muslim-youth-has-nothing-to-do-with-the-gyanwapi-survey/,"Fact Check: रोते हुए युवक की यह तस्वीर काशी कॉरिडोर के लोकार्पण के बाद की है, ज्ञानवापी मस्जिद सर्वे के नाम पर भ्रामक दावे से वायरल",https://www.vishvasnews.com/wp-content/uploads/2022/05/FB_Gyan.jpg
18th May 2022,https://www.vishvasnews.com/english/politics/fact-check-rahul-gandhi-was-not-in-the-original-picture-edited-picture-viral-with-false-claim/,"Fact Check: Rahul Gandhi was not in the original picture, edited picture viral with false claim",https://www.vishvasnews.com/wp-content/uploads/2022/05/collag-1024x381.png
18th May 2022,https://www.vishvasnews.com/politics/fact-check-rahul-gandhi-was-not-in-the-original-picture-the-edited-picture-is-viral-with-false-claims/,"Fact Check: असली तस्वीर में नहीं थे राहुल गाँधी, एडिटेड तस्वीर गलत दावे थे साथ वायरल",https://www.vishvasnews.com/wp-content/uploads/2022/05/image-16-1024x381.png
17th May 2022,https://www.vishvasnews.com/english/politics/fact-check-this-is-a-movie-scene-not-footage-of-a-real-storm-in-kansas/,"Fact Check: This is a movie scene, not footage of a real storm in Kansas City",https://www.vishvasnews.com/wp-content/uploads/2021/06/collaj.png
17th May 2022,https://www.vishvasnews.com/world/fact-check-this-is-a-movie-scene-not-footage-of-a-real-storm-in-kansas-city/,"Fact Check: यह एक फिल्म का सीन है, कन्सास शहर में आये किसी असली तूफ़ान का वीडियो नहीं",https://www.vishvasnews.com/wp-content/uploads/2021/06/collaj.png
17th May 2022,https://www.vishvasnews.com/politics/fact-check-these-images-are-are-not-related-with-the-alleged-claim-of-shivling-found-in-the-gyanvapi-mosque-at-varanasi/,Fact Check: ओडिशा के चंदेश्वर मंदिर और अजमेर दरगाह की तस्वीर ज्ञानवापी के नाम पर वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/05/VP.jpg
16th May 2022,https://www.vishvasnews.com/politics/fact-check-post-claiming-about-islamic-tomb-is-built-in-the-premises-of-gita-upadesh-sthal-in-kurukshetra-is-false/,Fact Check: कुरुक्षेत्र में ज्योतिसर तीर्थ पर मुस्लिमों के मजार बनाने का दावा गलत और सांप्रदायिक दुष्प्रचार,https://www.vishvasnews.com/wp-content/uploads/2022/05/Jagran_K.jpg
16th May 2022,https://www.vishvasnews.com/english/viral/fact-check-2019-video-of-policemen-misbehaving-with-medical-students-viral-with-the-misleading-claim/,Fact Check: 2019 video of policemen misbehaving with medical students viral with the misleading claim,
16th May 2022,https://www.vishvasnews.com/viral/fact-check-2019-video-of-policemen-misbehaving-with-medical-students-in-andhra-pradesh-goes-viral-with-misleading-claim/,Fact Check: आंध्र प्रदेश में मेडिकल छात्राओं के साथ बदसलूकी के 2019 के वीडियो को भ्रामक दावे के साथ किया जा रहा है वायरल,
12th May 2022,https://www.vishvasnews.com/politics/fact-check-a-mysterious-gold-chariot-found-in-srikakulam-sea-at-andhra-pradesh-is-misleading-in-nature/,Fact Check: आंध्र के श्रीकाकुलम जिले के सुन्नापल्ली में समुद्री लहरों से सोने के रथ के प्रकट होने का दावा भ्रामक,https://www.vishvasnews.com/wp-content/uploads/2022/05/Fake_News_May12_13.jpg
12th May 2022,https://www.vishvasnews.com/viral/fact-check-edited-photo-od-satyajit-ray-viral-again/,"Fact Check: असली तस्वीर में सत्यजीत रे नहीं शॉन कॉनरी थे, एडिटेड तस्वीर वायरल",https://www.vishvasnews.com/wp-content/uploads/2021/12/image.png
11th May 2022,https://www.vishvasnews.com/politics/fact-check-an-old-news-of-writting-off-68600-cr-loans-of-wilful-defaulters-is-being-shared-with-misleading-context/,"Fact Check: नीरव मोदी, माल्या समेत विलफुल डिफॉल्टर्स के कर्ज को बट्टा खाते में डाले जाने की पुरानी खबर भ्रामक दावे से वायरल",https://www.vishvasnews.com/wp-content/uploads/2022/05/Fake_News_May10_7.jpg
11th May 2022,https://www.vishvasnews.com/politics/fact-check-clipped-video-of-arvind-kejriwal-viral-with-the-false-claim/,Fact Check: अरविंद केजरीवाल के वीडियो को क्लिप करके गलत दावे के साथ किया जा रहा है वायरल,
11th May 2022,https://www.vishvasnews.com/english/politics/fact-check-clipped-video-of-arvind-kejriwal-viral-with-false-claim-2/,Fact Check: Clipped video of Arvind Kejriwal viral with false claim,
10th May 2022,https://www.vishvasnews.com/politics/fact-check-a-video-of-muslims-offering-eid-prayers-on-the-streets-of-moscow-is-being-shared-in-the-name-of-france-with-false-claim/,Fact Check: मास्को में रमजान के दौरान नमाज के वीडियो को फ्रांस का बताकर किया जा रहा है वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/05/MoscowM.jpg
10th May 2022,https://www.vishvasnews.com/politics/fact-check-no-indian-constitution-did-not-identify-sc-st-and-obc-as-non-hindus/,"Fact Check: भारतीय संविधान में नहीं है मूल निवासी की अवधारणा, वायरल दावा फर्जी और मनगढ़ंत",https://www.vishvasnews.com/wp-content/uploads/2022/05/Fake-5-1.jpg
10th May 2022,https://www.vishvasnews.com/english/world/fact-check-edited-image-of-hollywood-actress-julia-roberts-with-her-younger-self-viral-with-false-claim-2/,Fact Check: Edited image of Hollywood actress Julia Roberts with her younger self viral with false claim,https://www.vishvasnews.com/wp-content/uploads/2022/05/image-8.png
10th May 2022,https://www.vishvasnews.com/world/fact-check-edited-image-of-hollywood-actress-julia-roberts-with-her-younger-self-viral-with-false-claim/,"Fact Check: इस तस्वीर में हॉलीवुड एक्ट्रेस जूलिया रॉबर्ट्स की बेटी नहीं, बल्कि वो खुद हैं",https://www.vishvasnews.com/wp-content/uploads/2022/05/image-6.png
9th May 2022,https://www.vishvasnews.com/politics/fact-check-an-edited-video-of-an-old-speech-of-ashok-gehlot-of-2021-is-being-shared-with-misleading-context-after-communal-violence-at-jodhpur/,Fact Check: NSUI कार्यक्रम में दिए गए गहलोत के पुराने भाषण का संपादित अंश भ्रामक दावे से वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/05/Gehlot_Hindutva.jpg
9th May 2022,https://www.vishvasnews.com/politics/fact-check-an-incident-of-a-woman-stabbed-to-death-at-behrampore-in-murshidabad-district-is-being-shared-with-communal-spin/,"Fact Check: मुर्शिदाबाद में सिरफिरे आशिक ने की युवती की हत्या, सांप्रदायिक रंग देकर वायरल किया जा रहा वीडियो",https://www.vishvasnews.com/wp-content/uploads/2022/05/Fake_News_May5_13.jpg
9th May 2022,https://www.vishvasnews.com/english/world/fact-check-pigeon-did-not-salute-russian-president-putin-edited-video-viral/,Fact Check: Pigeon did not salute Russian President Putin; edited video viral,
9th May 2022,https://www.vishvasnews.com/world/fact-check-pigeon-did-not-salute-russian-president-putin-edited-video-went-viral/,Fact Check: कबूतर ने नहीं किया था रूसी राष्ट्रपति पुतिन को सैल्यूट; एडिटेड वीडियो हुआ वायरल,
7th May 2022,https://www.vishvasnews.com/viral/fact-check-bharatnatyam-dancers-seen-in-the-video-are-real-humans-not-robots/,"Fact Check: वीडियो में दिख रहीं भरतनाट्यम डांसर्स असली इंसान हैं, कोई रोबोट नहीं",https://www.vishvasnews.com/wp-content/uploads/2022/05/image-4.png
5th May 2022,https://www.vishvasnews.com/english/world/fact-check-this-photo-of-britains-queen-elizabeth-is-edited/,Fact Check: This photo of Britain’s Queen Elizabeth is edited,https://www.vishvasnews.com/wp-content/uploads/2022/05/image-2.png
5th May 2022,https://www.vishvasnews.com/world/fact-check-this-photo-of-britains-queen-elizabeth-has-been-edited/,Fact Check: ब्रिटेन की महारानी एलिजाबेथ की यह तस्वीर एडिटेड है,https://www.vishvasnews.com/wp-content/uploads/2022/05/image-3.png
5th May 2022,https://www.vishvasnews.com/politics/fact-check-this-image-of-pm-modi-meeting-with-german-chancellor-scholz-is-altered-and-fake/,Fact Check: PM मोदी और जर्मन चांसलर के बीच मुलाकात की यह तस्वीर एडिटेड है,https://www.vishvasnews.com/wp-content/uploads/2022/05/Fake_News_May5_2.jpg
4th May 2022,https://www.vishvasnews.com/english/world/fact-check-this-video-is-from-pakistan-not-india-2/,"Fact Check: This video is from Pakistan, not India",
4th May 2022,https://www.vishvasnews.com/politics/fact-check-this-video-is-from-pakistan-not-india/,Fact Check: पाकिस्तान के वीडियो को भारत का समझ वायरल कर रहे हैं लोग,
4th May 2022,https://www.vishvasnews.com/politics/fact-check-an-old-image-of-muslims-offering-prayers-during-ramadan-outside-the-bandra-railway-station-is-being-shared-as-recent-with-misleading-claim/,Fact Check: 2012 की तस्वीर अजान बनाम हनुमान चालीसा विवाद में भ्रामक दावे से वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/05/Bandra1.jpg
4th May 2022,https://www.vishvasnews.com/politics/fact-check-an-old-edited-video-clip-of-punjab-cm-bhagwant-mann-attacking-congress-is-being-shared-as-recent-with-a-misleading-claim/,"Fact Check: भगवंत मान ने कांग्रेस पर साधा था निशाना, पुराने बयान का संपादित अंश भ्रामक दावे से वायरल",https://www.vishvasnews.com/wp-content/uploads/2022/05/Man_FB.jpg
2nd May 2022,https://www.vishvasnews.com/politics/fact-check-a-2019-video-of-a-brawl-at-a-mosque-situated-in-saudi-arabian-city-is-being-shared-as-recent-with-a-misleading-claim/,Fact Check: 2019 में सऊदी अरब में इफ्तार के दौरान हुई झड़प का वीडियो भ्रामक दावे से वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/05/Ramzan_SA.jpg
2nd May 2022,https://www.vishvasnews.com/politics/fact-check-an-old-robbery-cum-murder-incident-occured-in-sangam-vihar-area-is-being-shared-with-communal-spin/,Fact Check: दिल्ली में लूटपाट और हत्या की पुरानी वारदात का सीसीटीवी फुटेज सांप्रदायिक रंग के साथ भ्रामक दावे से वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/05/NDTV_Sangam-1024x725.jpg
1st May 2022,https://www.vishvasnews.com/politics/fact-check-an-old-image-of-arrested-people-in-sex-trade-at-ratlam-in-mp-is-being-shared-with-misleading-claim-in-the-name-of-allahabad-university/,Fact Check: MP में देह व्यापार के आरोपियों की गिरफ्तारी की तस्वीर इलाहाबाद विश्वविद्यालय के छात्रों के नाम पर भ्रामक दावे से वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/05/Fake_News_April29_8-1.jpg
28th Apr 2022,https://www.vishvasnews.com/english/viral/fact-check-old-news-of-shahrukh-khan-being-detained-at-los-angeles-airport-is-being-shared-as-recent-2/,Fact Check: Old news of Shahrukh Khan being detained at Los Angeles airport is being shared as recent,
28th Apr 2022,https://www.vishvasnews.com/viral/fact-check-old-news-of-shahrukh-khan-being-detained-at-los-angeles-airport-is-being-shared-as-recent/,Fact Check: लॉस एंजेलिस एयरपोर्ट पर शाहरुख खान को रोके जाने की पुरानी खबर को हालिया बताकर किया जा रहा है शेयर,
27th Apr 2022,https://www.vishvasnews.com/politics/fact-check-post-claiming-about-the-removal-of-goddess-saraswati-statue-from-the-schools-of-rajasthan-is-fake/,Fact Check: राजस्थान के स्कूलों से सरस्वती की प्रतिमाओं को हटाए जाने का फैसला गलत और मनगढ़ंत,https://www.vishvasnews.com/wp-content/uploads/2022/04/Fake_News_April27_5.jpg
27th Apr 2022,https://www.vishvasnews.com/english/world/fact-check-edited-photo-of-britney-spears-goes-viral-with-a-fake-claim/,Fact Check: Edited photo of Britney Spears goes viral with a fake claim,https://www.vishvasnews.com/wp-content/uploads/2022/04/image-35-1024x531.png
27th Apr 2022,https://www.vishvasnews.com/world/fact-check-edited-photo-of-britney-spears-viral-with-fake-claim/,"Fact Check: पहली फ्लाइट अटेंडेंट की नहीं है वायरल फोटो, ब्रिटनी स्पीयर्स की एडिटेड तस्वीर फर्जी दावे के साथ वायरल",https://www.vishvasnews.com/wp-content/uploads/2022/04/image-32.png
26th Apr 2022,https://www.vishvasnews.com/politics/fact-check-a-2019-statement-of-former-niti-aayog-vice-chairman-about-the-unprecedented-situation-in-70-years-is-being-shared-as-recent-with-a-misleading-claim/,Fact Check: नीति आयोग के पूर्व उपाध्यक्ष के पुराने बयान को हालिया बताकर भ्रामक दावे से किया जा रहा वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/04/Fake_News_April25_9.jpg
26th Apr 2022,https://www.vishvasnews.com/english/world/fact-check-picture-of-2018-pti-rally-viral-with-the-misleading-claim/,Fact Check: Picture of 2018 PTI rally viral with the misleading claim,
26th Apr 2022,https://www.vishvasnews.com/world/fact-check-picture-of-2018-pti-rally-with-fake-claim-is-going-viral/,Fact Check: फर्जी दावे के साथ वायरल हो रही है 2018 पीटीआई रैली की तस्वीर,
25th Apr 2022,https://www.vishvasnews.com/politics/fact-check-a-clash-between-two-groups-at-pratapgarh-in-uttar-pradesh-is-being-shared-with-false-and-communal-claim/,Fact Check: सार्वजनिक जमीन पर गुमटी रखे जाने के विवाद का वीडियो RSS के नाम पर गलत दावे से वायरल,https://www.vishvasnews.com/wp-content/uploads/2022/04/Fake_News_April25_6.jpg
25th Apr 2022,https://www.vishvasnews.com/english/world/fact-check-the-pictures-of-a-man-replacing-the-ukrainian-flag-with-the-soviet-union-flag-are-not-the-latest/,Fact Check: The pictures of a man replacing the Ukrainian flag with the Soviet Union flag are not the latest,
25th Apr 2022,https://www.vishvasnews.com/world/fact-check-the-pictures-of-man-replacing-ukrainian-flag-with-soviet-union-flag-are-seven-years-old/,Fact Check: यूक्रेन का झंडा हटाकर सोवियत संघ का झंडा हटाने की तस्वीरें सात साल पुरानी हैं,
22nd Apr 2022,https://www.vishvasnews.com/viral/fact-check-this-viral-picture-of-kissing-mountain-has-been-edited/,Fact Check: ‘किसिंग माउंटेन’ के नाम से वायरल पहाड़ों की यह तस्वीर एडिटेड है,https://www.vishvasnews.com/wp-content/uploads/2022/04/Capture-1.png
22nd Apr 2022,https://www.vishvasnews.com/politics/fact-check-world-bank-changes-classification-of-countries-is-dated-back-to-2016-and-being-shared-as-recent-with-the-misleading-claim/,"Fact Check: 2016 में विश्व बैंक ने बदला था अर्थव्यवस्थाओं के वर्गीकरण का आधार, भ्रामक दावे से वायरल हो रही पुरानी खबर",https://www.vishvasnews.com/wp-content/uploads/2022/04/Jansatta.jpg
